stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:41:30820:0:2","Bocksdorf Feuerwehr","47.14366216","16.17948472","1127","","","Level 0","2"
"at:41:30821:0:1","Bocksdorf Untere Hauptstraße","47.13830341","16.17674486","1127","","","Level 0","1"
"at:41:30821:0:2","Bocksdorf Untere Hauptstraße","47.13830953","16.17686164","1127","","","Level 0","2"
"at:41:30822:0:1","Bocksdorf Am Kogelberg","47.13010233","16.18225153","1127","","","Level 0","1"
"at:41:30823:0:1","Rohr im Bgld Teichweg","47.11601332","16.16976495","1018","","","Level 0","1"
"at:41:30824:0:1","Eisenhüttl Kirche","47.10425026","16.19820561","1018","","","Level 0","1"
"at:41:30825:0:1","Eisenhüttl Fedenberger Bach","47.10105838","16.19910392","1018","","","Level 0","1"
"at:41:30825:0:2","Eisenhüttl Fedenberger Bach","47.10111953","16.19924765","1018","","","Level 0","2"
"at:41:30827:0:1","Heugraben Ortsmitte","47.11691195","16.19147723","1018","","","Level 0","1"
"at:41:30828:0:1","Bocksdorf Zieglersiedlung","47.14132809","16.20007410","1127","","","Level 0","1"
"at:41:30828:0:2","Bocksdorf Zieglersiedlung","47.14167637","16.19967884","1127","","","Level 0","2"
"at:41:30829:0:1","Neudauberg Wehrweg","47.17193173","16.11083546","1016","","","Level 0","1"
"at:41:30830:0:1","Neudauberg Abzw. Mitterberg","47.17606584","16.11959404","1016","","","Level 0","1"
"at:41:30830:0:2","Neudauberg Abzw. Mitterberg","47.17608416","16.11947726","1016","","","Level 0","2"
"at:41:30831:0:1","Hackerberg Stinatzer Berg","47.19074941","16.12536122","1016","","","Level 0","1"
"at:41:30831:0:2","Hackerberg Stinatzer Berg","47.19082877","16.12552292","1016","","","Level 0","2"
"at:41:30832:0:1","Ollersdorf im Bgld Sauberg","47.18737347","16.14024631","1126","","","Level 0","1"
"at:41:30832:0:2","Ollersdorf im Bgld Sauberg","47.18741010","16.14036309","1126","","","Level 0","2"
"at:41:30833:0:1","Ollersdorf im Bgld Kölbingweg","47.18464447","16.14689384","1126","","","Level 0","1"
"at:41:30833:0:2","Ollersdorf im Bgld Kölbingweg","47.18471773","16.14692079","1126","","","Level 0","2"
"at:41:30834:0:1","Ollersdorf im Bgld Kirchengasse","47.18213514","16.15875160","1126","","","Level 0","1"
"at:41:30834:0:2","Ollersdorf im Bgld Kirchengasse","47.18217788","16.15866177","1126","","","Level 0","2"
"at:41:30838:0:1","Limbach im Bgld Holzbergstraße Mitte","47.06289998","16.15447562","1019","","","Level 0","1"
"at:41:30838:0:2","Limbach im Bgld Holzbergstraße Mitte","47.06317534","16.15450257","1019","","","Level 0","2"
"at:41:30841:0:1","Limbach im Bgld Hauptstraße","47.05892230","16.16689932","1019","","","Level 0","1"
"at:41:30841:0:2","Limbach im Bgld Hauptstraße","47.05904469","16.16689034","1019","","","Level 0","2"
"at:41:30842:0:1","Limbach im Bgld Volksschule","47.06049505","16.16943257","1019","","","Level 0","1"
"at:41:30842:0:2","Limbach im Bgld Volksschule","47.06059908","16.16932477","1019","","","Level 0","2"
"at:41:30844:0:1","Limbach im Bgld Gründelsberg Mitte","47.06147417","16.18360798","1019","","","Level 0","1"
"at:41:30844:0:2","Limbach im Bgld Gründelsberg Mitte","47.06160268","16.18343730","1019","","","Level 0","2"
"at:41:30846:0:1","Limbach im Bgld Birkenweg","47.06740970","16.17552315","1019","","","Level 0","1"
"at:41:30846:0:2","Limbach im Bgld Birkenweg","47.06698750","16.17479551","1019","","","Level 0","2"
"at:41:30847:0:1","Limbach im Bgld Zellenberg","47.07291630","16.18823431","1019","","","Level 0","1"
"at:41:30847:0:2","Limbach im Bgld Zellenberg","47.07288571","16.18836906","1019","","","Level 0","2"
"at:41:30853:0:1","Rudersdorf Bergkammweg Süd","47.04732414","16.13472167","1041","","","Level 0","1"
"at:41:30853:0:2","Rudersdorf Bergkammweg Süd","47.04725068","16.13450607","1041","","","Level 0","2"
"at:41:30859:0:1","Rudersdorf Marbachstraße Nord","47.06375667","16.14087513","1041","","","Level 0","1"
"at:41:30859:0:2","Rudersdorf Marbachstraße Nord","47.06373219","16.14067750","1041","","","Level 0","2"
"at:41:30864:0:1","Limbach im Bgld Am Wiesengrund Mitte","47.05330408","16.16134773","1019","","","Level 0","1"
"at:41:30864:0:2","Limbach im Bgld Am Wiesengrund Mitte","47.05326736","16.16157231","1019","","","Level 0","2"
"at:41:30875:0:1","Rohr im Bgld Kirche","47.11921041","16.16486913","1018","","","Level 0","1"
"at:41:30875:0:2","Rohr im Bgld Kirche","47.11929599","16.16510269","1018","","","Level 0","2"
"at:41:30878:0:1","Litzelsdorf P+R","47.20932242","16.16091654","1126","","","Level 0","1"
"at:41:30878:0:2","Litzelsdorf P+R","47.20918207","16.16101535","1126","","","Level 0","2"
"at:41:3088:0:1","Bad Sauerbrunn Schubertallee","47.77668947","16.32790437","1047","","","Level 0","1"
"at:41:3088:0:2","Bad Sauerbrunn Schubertallee","47.77658080","16.32900031","1047","","","Level 0","2"
"at:41:30883:0:1","Neuberg im Bgld Untere Hauptstraße","47.16506730","16.26246210","1020","","","Level 0","1"
"at:41:30883:0:2","Neuberg im Bgld Untere Hauptstraße","47.16510394","16.26232735","1020","","","Level 0","2"
"at:41:30886:0:1","Bocksdorf Volksschule","47.14403487","16.17599925","","","","Level 0","1"
"at:41:30900:0:1","Rohrbach an der Teich Bergen Feuerwehr","47.20216987","16.27808380","1104","","","Level 0","1"
"at:41:30901:0:1","Großpetersdorf Römerweg","47.22705929","16.32382602","1095","","","Level 0","1"
"at:41:30901:0:2","Großpetersdorf Römerweg","47.22724230","16.32392483","1095","","","Level 0","2"
"at:41:30902:0:1","Großpetersdorf Zieglergasse","47.23076821","16.32251448","1095","","","Level 0","1"
"at:41:30902:0:2","Großpetersdorf Zieglergasse","47.23076211","16.32241566","1095","","","Level 0","2"
"at:41:30904:0:1","Großpetersdorf Rosenhügel Nord","47.23608103","16.32807505","1095","","","Level 0","1"
"at:41:30904:0:2","Großpetersdorf Rosenhügel Nord","47.23614812","16.32811098","1095","","","Level 0","2"
"at:41:30905:0:1","Großpetersdorf Rosenhügel Mitte","47.23502583","16.33214442","1095","","","Level 0","1"
"at:41:30905:0:2","Großpetersdorf Rosenhügel Mitte","47.23508072","16.33217137","1095","","","Level 0","2"
"at:41:30906:0:1","Großpetersdorf Rosenhügel Süd","47.23416579","16.33496513","1095","","","Level 0","1"
"at:41:30906:0:2","Großpetersdorf Rosenhügel Süd","47.23422679","16.33501004","1095","","","Level 0","2"
"at:41:30907:0:1","Großpetersdorf Burgerstraße","47.23645309","16.33036575","1095","","","Level 0","1"
"at:41:30907:0:2","Großpetersdorf Burgerstraße","47.23634330","16.33036575","1095","","","Level 0","2"
"at:41:30908:0:1","Großpetersdorf Badgasse Mitte","47.24430235","16.33043762","1095","","","Level 0","1"
"at:41:30908:0:2","Großpetersdorf Badgasse Mitte","47.24432674","16.33053643","1095","","","Level 0","2"
"at:41:30910:0:1","Großpetersdorf Evangelische Kirche","47.24094810","16.32096039","1095","","","Level 0","1"
"at:41:30910:0:2","Großpetersdorf Evangelische Kirche","47.24087492","16.32091548","1095","","","Level 0","2"
"at:41:30911:0:2","Großpetersdorf Blumentalstraße Mitte","47.24402792","16.31603762","1095","","","Level 0","2"
"at:41:30912:0:1","Großpetersdorf Fasangasse","47.24535736","16.31124960","1095","","","Level 0","1"
"at:41:30912:0:2","Großpetersdorf Fasangasse","47.24531467","16.31115977","1095","","","Level 0","2"
"at:41:30913:0:2","Großpetersdorf Mozartgasse","47.24702827","16.31005484","1095","","","Level 0","2"
"at:41:30914:0:2","Großpetersdorf Blumentalstraße Nord","47.24692460","16.31347742","1095","","","Level 0","2"
"at:41:30915:0:1","Großpetersdorf Neubaugasse","47.24354614","16.31265996","1095","","","Level 0","1"
"at:41:30915:0:2","Großpetersdorf Neubaugasse","47.24352784","16.31254318","1095","","","Level 0","2"
"at:41:30917:0:2","Großpetersdorf Feldgasse","47.23601394","16.32204735","1095","","","Level 0","2"
"at:41:30920:0:1","Großpetersdorf Hofäcker Nord","47.24198489","16.30872534","1095","","","Level 0","1"
"at:41:30920:0:2","Großpetersdorf Hofäcker Nord","47.24202148","16.30878822","1095","","","Level 0","2"
"at:41:30921:0:1","Großpetersdorf Zentralschule","47.23639210","16.31338759","1095","","","Level 0","1"
"at:41:30921:0:2","Großpetersdorf Zentralschule","47.23670316","16.31427693","1095","","","Level 0","2"
"at:41:30948:0:1","Neuberg im Bgld Winkelweg","47.15957022","16.26460907","1020","","","Level 0","1"
"at:41:30948:0:2","Neuberg im Bgld Winkelweg","47.15951525","16.26442043","1020","","","Level 0","2"
"at:41:30977:0:1","Neuberg im Bgld Feldweg","47.15649772","16.26553434","1020","","","Level 0","1"
"at:41:30977:0:2","Neuberg im Bgld Feldweg","47.15665044","16.26530078","1020","","","Level 0","2"
"at:41:31024:0:1","Mattersburg Raiffeisengasse","47.73189468","16.40565356","1046","","","Level 0","1"
"at:41:31024:0:2","Mattersburg Raiffeisengasse","47.73211219","16.40526728","1046","","","Level 0","2"
"at:41:31033:0:1","Mattersburg Kindergarten Mühlgasse","47.73376165","16.38754352","1046","","","Level 0","1"
"at:41:31037:0:1","Mattersburg Gerichtsberggasse","47.74293842","16.39742499","1046","","","Level 0","1"
"at:41:31037:0:2","Mattersburg Gerichtsberggasse","47.74323442","16.39731719","1046","","","Level 0","2"
"at:41:31041:0:1","Kemeten Kinogasse","47.24811982","16.15088236","1097","","","Level 0","1"
"at:41:31041:0:2","Kemeten Kinogasse","47.24826008","16.15100812","1097","","","Level 0","2"
"at:41:31042:0:1","Kemeten Bergen","47.25038213","16.14289634","1097","","","Level 0","1"
"at:41:31043:0:1","Mattersburg Märzenkreuz","47.74647820","16.40078469","1046","","","Level 0","1"
"at:41:31046:0:1","Tschurndorf Alois-Wessely-Straße West","47.60110722","16.40970496","1090","","","Level 0","1"
"at:41:31046:0:2","Tschurndorf Alois-Wessely-Straße West","47.60137374","16.40961513","1090","","","Level 0","2"
"at:41:31048:0:1","Walbersdorf Arena West","47.74724533","16.41734962","1046","","","Level 0","1"
"at:41:31048:0:2","Walbersdorf Arena West","47.74730573","16.41725979","1046","","","Level 0","2"
"at:41:31052:0:1","Kemeten Strembachgasse","47.24945527","16.15373002","","","","Level 0","1"
"at:41:31053:0:1","Kemeten Sonnenweg","47.24919306","16.16176994","","","","Level 0","1"
"at:41:31059:0:1","Großpetersdorf Schwimmbad","47.24538176","16.32932371","","","","Level 0","1"
"at:41:31062:0:1","Großpetersdorf Rosenhügel","47.23512342","16.33180306","","","","Level 0","1"
"at:41:31062:0:2","Großpetersdorf Rosenhügel","47.23517831","16.33183001","","","","Level 0","2"
"at:41:31066:0:1","Deutschkreutz Wiesengasse","47.60263968","16.61384711","1070","","","Level 0","1"
"at:41:31066:0:2","Deutschkreutz Wiesengasse","47.60299099","16.61498797","1070","","","Level 0","2"
"at:41:31093:0:1","Oberpullendorf Wiener Straße","47.50858004","16.50272551","1083","","","Level 0","1"
"at:41:31093:0:2","Oberpullendorf Wiener Straße","47.50822810","16.50358789","1083","","","Level 0","2"
"at:41:31095:0:1","Oberpullendorf Berggasse","47.50148007","16.51302918","1083","","","Level 0","1"
"at:41:31096:0:1","Oberpullendorf Lehárgasse","47.50032700","16.50952575","1083","","","Level 0","1"
"at:41:31097:0:2","Oberpullendorf Mittelschule","47.49893113","16.51029830","1083","","","Level 0","2"
"at:41:31097:0:3","Oberpullendorf Mittelschule","47.49880975","16.51030729","1083","","","Level 0","3"
"at:41:31098:0:1","Oberpullendorf Mühlbachgasse","47.50516368","16.49914123","1083","","","Level 0","1"
"at:41:31099:0:1","Oberpullendorf Schloßplatz","47.50299117","16.50342619","1083","","","Level 0","1"
"at:41:31102:0:1","Mitterpullendorf Rottwiese","47.48990567","16.52277590","1083","","","Level 0","1"
"at:41:31103:0:1","Mitterpullendorf Florianigasse","47.49477367","16.51241833","1083","","","Level 0","1"
"at:41:31105:0:1","Mitterpullendorf Kirche","47.49457944","16.51861670","1083","","","Level 0","1"
"at:41:31110:0:1","Mattersburg Schubertstraße","47.73539896","16.39417309","1046","","","Level 0","1"
"at:41:31112:0:1","Mattersburg Angergasse","47.73979107","16.39713753","1046","","","Level 0","1"
"at:41:31112:0:2","Mattersburg Angergasse","47.73979107","16.39694888","1046","","","Level 0","2"
"at:41:31113:0:1","Mattersburg Wiener Straße","47.74133154","16.39280765","1046","","","Level 0","1"
"at:41:31113:0:2","Mattersburg Wiener Straße","47.74237058","16.39198120","1046","","","Level 0","2"
"at:41:31115:0:1","Mattersburg Arbeitergasse","47.74170004","16.40770171","1046","","","Level 0","1"
"at:41:31115:0:2","Mattersburg Arbeitergasse","47.74175441","16.40814189","1046","","","Level 0","2"
"at:41:31116:0:1","Mattersburg Fachmarktzentrum","47.73049894","16.41279516","1046","","","Level 0","1"
"at:41:31126:0:1","Mattersburg Hirtengasse Ost","47.74195376","16.40326404","1046","","","Level 0","1"
"at:41:31126:0:2","Mattersburg Hirtengasse Ost","47.74205042","16.40329997","1046","","","Level 0","2"
"at:41:31127:0:1","Mattersburg Pielgasse","47.73267410","16.39104695","1046","","","Level 0","1"
"at:41:31127:0:2","Mattersburg Pielgasse","47.73231158","16.39083135","1046","","","Level 0","2"
"at:41:31139:0:1","Mattersburg Bergstraße","47.72919380","16.39658955","1046","","","Level 0","1"
"at:41:31139:0:2","Mattersburg Bergstraße","47.72919380","16.39643684","1046","","","Level 0","2"
"at:41:31151:0:1","Mattersburg Josef-Hyrtl-Gasse","47.74067307","16.40771968","1046","","","Level 0","1"
"at:41:31160:0:1","Walbersdorf Arena Ost","47.74754734","16.41971219","1046","","","Level 0","1"
"at:41:31160:0:2","Walbersdorf Arena Ost","47.74760774","16.41998168","1046","","","Level 0","2"
"at:41:31199:0:1","Markt Allhau Wolfauer Straße","47.28224536","16.08574552","1102","","","Level 0","1"
"at:41:31199:0:2","Markt Allhau Wolfauer Straße","47.28208691","16.08569162","1102","","","Level 0","2"
"at:41:31203:0:1","Mattersburg Awarenweg","47.73028142","16.39243934","1046","","","Level 0","1"
"at:41:31203:0:2","Mattersburg Awarenweg","47.72958051","16.39146916","1046","","","Level 0","2"
"at:41:31207:0:1","Oberpullendorf Spitalstraße/Krankenhaus","47.50688706","16.50780997","1083","","","Level 0","1"
"at:41:31207:0:2","Oberpullendorf Spitalstraße/Krankenhaus","47.50717226","16.50762132","1083","","","Level 0","2"
"at:41:31209:0:1","Mühlgraben Gamperlberg Mitte","46.89360525","16.05421465","1043","","","Level 0","1"
"at:41:31209:0:2","Mühlgraben Gamperlberg Mitte","46.89350703","16.05420567","1043","","","Level 0","2"
"at:41:31210:0:1","Mühlgraben Tostlerkogel","46.89351317","16.04506980","1043","","","Level 0","1"
"at:41:31210:0:2","Mühlgraben Tostlerkogel","46.89339654","16.04502489","1043","","","Level 0","2"
"at:41:31211:0:1","Mühlgraben Tostlereck","46.89443397","16.03638309","1043","","","Level 0","1"
"at:41:31211:0:2","Mühlgraben Tostlereck","46.89397971","16.03636513","1043","","","Level 0","2"
"at:41:31212:0:1","Mühlgraben Aschbuch","46.90135171","16.03650886","1043","","","Level 0","1"
"at:41:31213:0:1","Mühlgraben Uhudlerweg","46.90567255","16.04211434","1043","","","Level 0","1"
"at:41:31213:0:2","Mühlgraben Uhudlerweg","46.90556822","16.04208739","1043","","","Level 0","2"
"at:41:31214:0:1","Mühlgraben Deutscheck Kreuzgasse","46.90879635","16.05158259","1043","","","Level 0","1"
"at:41:31214:0:2","Mühlgraben Deutscheck Kreuzgasse","46.90863679","16.05131309","1043","","","Level 0","2"
"at:41:31215:0:1","Deutscheck Deutscheck Wartegg","46.91498817","16.06207491","1043","","","Level 0","1"
"at:41:31215:0:2","Deutscheck Deutscheck Wartegg","46.91494521","16.06222762","1043","","","Level 0","2"
"at:41:31216:0:1","Welten Bachstraße Nord","46.92816105","16.07827153","1042","","","Level 0","1"
"at:41:31216:0:2","Welten Bachstraße Nord","46.92803222","16.07770560","1042","","","Level 0","2"
"at:41:31217:0:1","Welten Bergstraße","46.92748622","16.08313142","1042","","","Level 0","1"
"at:41:31217:0:2","Welten Bergstraße","46.92744328","16.08283498","1042","","","Level 0","2"
"at:41:31218:0:1","Gritsch Hauptstraße","46.92371319","16.09633665","1042","","","Level 0","1"
"at:41:31218:0:2","Gritsch Hauptstraße","46.92377454","16.09693853","1042","","","Level 0","2"
"at:41:31219:0:1","Doiber Hauptstraße Mitte","46.92075592","16.11321600","1042","","","Level 0","1"
"at:41:31219:0:2","Doiber Hauptstraße Mitte","46.92062094","16.11365617","1042","","","Level 0","2"
"at:41:31221:0:1","St. Martin/Raab Volksschule","46.92138788","16.13782984","1042","","","Level 0","1"
"at:41:31222:0:1","Jennersdorf Abzw. Loipersdorf","46.93698819","16.13137993","1035","","","Level 0","1"
"at:41:31222:0:2","Jennersdorf Abzw. Loipersdorf","46.93710473","16.13121824","1035","","","Level 0","2"
"at:41:31223:0:1","Jennersdorf Volksschule","46.93724581","16.14399228","1035","","","Level 0","1"
"at:41:31226:0:1","Oberpullendorf Krankenhaus/Höhenstraße","47.50674749","16.51071153","1083","","","Level 0","1"
"at:41:31229:0:1","Bildein Kirche","47.12773099","16.46721510","1012","","","Level 0","1"
"at:41:31229:0:2","Bildein Kirche","47.12784101","16.46739477","1012","","","Level 0","2"
"at:41:31232:0:1","Mattersburg BH","47.73977899","16.39420004","1046","","","Level 0","1"
"at:41:31233:0:1","Mattersburg Donnerweg","47.73075271","16.39877246","1046","","","Level 0","1"
"at:41:31233:0:2","Mattersburg Donnerweg","47.73077688","16.39863771","1046","","","Level 0","2"
"at:41:31235:0:1","Mattersburg Dr.-Karl-Renner-Platz","47.73428124","16.40538406","1046","","","Level 0","1"
"at:41:31235:0:2","Mattersburg Dr.-Karl-Renner-Platz","47.73446250","16.40558169","1046","","","Level 0","2"
"at:41:31236:0:1","Mattersburg Franz-Liszt-Gasse","47.74080598","16.39789211","1046","","","Level 0","1"
"at:41:31236:0:2","Mattersburg Franz-Liszt-Gasse","47.74083618","16.39771245","1046","","","Level 0","2"
"at:41:31237:0:1","Moschendorf Gemeindeamt","47.05782685","16.47743793","1027","","","Level 0","1"
"at:41:31239:0:1","Moschendorf Weinmuseum","47.05378147","16.45992078","1027","","","Level 0","1"
"at:41:31239:0:2","Moschendorf Weinmuseum","47.05362234","16.45873501","1027","","","Level 0","2"
"at:41:31240:0:1","Strem Volksschule","47.04256173","16.41331619","1027","","","Level 0","1"
"at:41:31240:0:2","Strem Volksschule","47.04271477","16.41328025","1027","","","Level 0","2"
"at:41:31242:0:1","Güssing LFS","47.06318146","16.33409376","1015","","","Level 0","1"
"at:41:31242:0:2","Güssing LFS","47.06331609","16.33344697","1015","","","Level 0","2"
"at:41:31244:0:1","Güssing Marktplatz","47.05954651","16.32617062","1015","","","Level 0","1"
"at:41:31245:0:1","Moschendorf Mühlstraße","47.05821240","16.47061972","1027","","","Level 0","1"
"at:41:31245:0:2","Moschendorf Mühlstraße","47.05810225","16.47057480","1027","","","Level 0","2"
"at:41:31247:0:1","Mattersburg Gartengasse","47.73373748","16.39040016","1046","","","Level 0","1"
"at:41:31247:0:2","Mattersburg Gartengasse","47.73349580","16.39071457","1046","","","Level 0","2"
"at:41:31248:0:1","Mattersburg Hans-Suchard-Gasse","47.74267866","16.40709984","1046","","","Level 0","1"
"at:41:31248:0:2","Mattersburg Hans-Suchard-Gasse","47.74264242","16.40729747","1046","","","Level 0","2"
"at:41:31249:0:1","Mattersburg Ederergasse","47.73402145","16.39292443","1046","","","Level 0","1"
"at:41:31250:0:1","Mattersburg Hirschkreitgasse","47.73118171","16.38865743","1046","","","Level 0","1"
"at:41:31250:0:2","Mattersburg Hirschkreitgasse","47.73132068","16.38922337","1046","","","Level 0","2"
"at:41:31256:0:1","Güssing Ludwigshof Mitte","47.07923595","16.34172046","1015","","","Level 0","1"
"at:41:31277:0:1","Jabing Untere Hauptstraße","47.23428168","16.27944924","1125","","","Level 0","1"
"at:41:31277:0:2","Jabing Untere Hauptstraße","47.23435488","16.27952111","1125","","","Level 0","2"
"at:41:31278:0:1","Jabing Obere Hauptstraße","47.24332659","16.27081643","1125","","","Level 0","1"
"at:41:31278:0:2","Jabing Obere Hauptstraße","47.24330219","16.27091525","1125","","","Level 0","2"
"at:41:31279:0:1","Neuhaus in der Wart Obertrum","47.21536961","16.25421557","1104","","","Level 0","1"
"at:41:31279:0:2","Neuhaus in der Wart Obertrum","47.21547944","16.25418862","1104","","","Level 0","2"
"at:41:31297:0:2","Mattersburg Kindergarten Hochstraße","47.73395498","16.39665244","1046","","","Level 0","2"
"at:41:31312:0:2","Mattersburg Wassergasse","47.73292786","16.39242137","1046","","","Level 0","2"
"at:41:31313:0:1","Mattersburg Johann-Strauß-Gasse","47.73249888","16.40114401","1046","","","Level 0","1"
"at:41:31313:0:2","Mattersburg Johann-Strauß-Gasse","47.73252305","16.40102723","1046","","","Level 0","2"
"at:41:31314:0:1","Mattersburg Kremsergasse","47.73637770","16.39752380","1046","","","Level 0","1"
"at:41:31315:0:1","Mattersburg Kulturzentrum","47.73707852","16.40846528","1046","","","Level 0","1"
"at:41:31315:0:2","Mattersburg Kulturzentrum 2","47.73712081","16.40841138","1046","","","Level 0","2"
"at:41:31317:0:1","Mattersburg Tillbrunngasse","47.73827472","16.38881014","1046","","","Level 0","1"
"at:41:31317:0:2","Mattersburg Tillbrunngasse","47.73816597","16.38873828","1046","","","Level 0","2"
"at:41:31318:0:2","Mattersburg Leitgebgasse","47.73656499","16.39336460","1046","","","Level 0","2"
"at:41:31319:0:1","Mariasdorf Nord","47.37011561","16.23819860","1101","","","Level 0","1"
"at:41:31319:0:2","Mariasdorf Nord","47.36996351","16.23817165","1101","","","Level 0","2"
"at:41:31320:0:1","Mariasdorf Süd","47.36324032","16.22776018","1101","","","Level 0","1"
"at:41:31320:0:2","Mariasdorf Süd","47.36314905","16.22740984","1101","","","Level 0","2"
"at:41:31321:0:1","Oberschützen Friedhof","47.34620035","16.21004540","1091","","","Level 0","1"
"at:41:31321:0:2","Oberschützen Friedhof","47.34631600","16.21008134","1091","","","Level 0","2"
"at:41:31322:0:1","Bad Tatzmannsdorf Waldweg","47.32892351","16.22223554","1091","","","Level 0","1"
"at:41:31322:0:2","Bad Tatzmannsdorf Waldweg","47.32887480","16.22236131","1091","","","Level 0","2"
"at:41:31323:0:1","Mattersburg Mühlgasse Ost","47.73479479","16.38906167","1046","","","Level 0","1"
"at:41:31323:0:2","Mattersburg Mühlgasse Ost","47.73460750","16.38930422","1046","","","Level 0","2"
"at:41:31324:0:1","Mattersburg Otto-Glöckel-Gasse","47.74081806","16.40550084","1046","","","Level 0","1"
"at:41:31326:0:1","Mattersburg Quellengasse","47.73817202","16.38545045","1046","","","Level 0","1"
"at:41:31326:0:2","Mattersburg Quellengasse","47.73820826","16.38518993","1046","","","Level 0","2"
"at:41:31327:0:1","Mattersburg Römerweg","47.72927839","16.39379579","1046","","","Level 0","1"
"at:41:31327:0:2","Mattersburg Römerweg","47.72942945","16.39352630","1046","","","Level 0","2"
"at:41:31328:0:1","Mattersburg Schwimmbad","47.74036498","16.40770171","1046","","","Level 0","1"
"at:41:31328:0:2","Mattersburg Schwimmbad","47.74036498","16.40780053","1046","","","Level 0","2"
"at:41:31329:0:1","Mattersburg Seminargasse","47.73532646","16.40475524","1046","","","Level 0","1"
"at:41:31329:0:2","Mattersburg Seminargasse","47.73567084","16.40432405","1046","","","Level 0","2"
"at:41:31330:0:1","Mattersburg Siedlungsgasse","47.74005688","16.39824246","1046","","","Level 0","1"
"at:41:31330:0:2","Mattersburg Siedlungsgasse","47.74005084","16.39859280","1046","","","Level 0","2"
"at:41:31331:0:1","Großpetersdorf P+R","47.24802226","16.29684063","1125","","","Level 0","1"
"at:41:31332:0:1","Großpetersdorf Halbgasse","47.24172875","16.31373794","1095","","","Level 0","1"
"at:41:31332:0:2","Großpetersdorf Halbgasse","47.24133233","16.31411523","1095","","","Level 0","2"
"at:41:31335:0:1","Kleinpetersdorf Nord","47.21652283","16.33204560","1095","","","Level 0","1"
"at:41:31335:0:2","Kleinpetersdorf Nord","47.21623605","16.33222526","1095","","","Level 0","2"
"at:41:31336:0:1","Kotezicken Süd","47.18770313","16.34110960","1104","","","Level 0","1"
"at:41:31336:0:2","Kotezicken Süd","47.18773976","16.34100181","1104","","","Level 0","2"
"at:41:31337:0:1","Kohfidisch West","47.17837397","16.35011072","1098","","","Level 0","1"
"at:41:31337:0:2","Kohfidisch West","47.17766566","16.35194329","1098","","","Level 0","2"
"at:41:31338:0:1","Mattersburg Theodor-Körner-Straße","47.74185711","16.39090322","1046","","","Level 0","1"
"at:41:31338:0:2","Mattersburg Theodor-Körner-Straße","47.74176649","16.39086729","1046","","","Level 0","2"
"at:41:31339:0:1","Mattersburg Triftgasse","47.74000855","16.39305918","1046","","","Level 0","1"
"at:41:31339:0:2","Mattersburg Triftgasse","47.73994814","16.39254714","1046","","","Level 0","2"
"at:41:31340:0:1","St. Michael im Bgld Abzw. Neuberg","47.13639687","16.27168780","1024","","","Level 0","1"
"at:41:31340:0:2","St. Michael im Bgld Abzw. Neuberg","47.13637242","16.27182255","1024","","","Level 0","2"
"at:41:31341:0:1","St. Michael im Bgld Liebmanngasse","47.13155075","16.27105898","1024","","","Level 0","1"
"at:41:31341:0:2","St. Michael im Bgld Liebmanngasse","47.13147742","16.27122966","1024","","","Level 0","2"
"at:41:31342:0:1","Mattersburg Veranstaltungsplatz","47.73715706","16.39925755","1046","","","Level 0","1"
"at:41:31343:0:1","Mattersburg Viadukt","47.74018979","16.40477321","1046","","","Level 0","1"
"at:41:31345:0:1","Neustift bei Güssing Grubenberg Nord","47.03267441","16.27233458","1021","","","Level 0","1"
"at:41:31345:0:2","Neustift bei Güssing Grubenberg Nord","47.03271115","16.27215492","1021","","","Level 0","2"
"at:41:31346:0:1","Neustift bei Güssing Feuerwehr","47.02598795","16.26287532","1021","","","Level 0","1"
"at:41:31346:0:2","Neustift bei Güssing Feuerwehr","47.02606144","16.26241718","1021","","","Level 0","2"
"at:41:31347:0:1","Mattersburg Sozialzentrum","47.73895738","16.39948213","1046","","","Level 0","1"
"at:41:31348:0:1","Heiligenkreuz im Lafnitztal Güssinger Str. Nord","47.00559888","16.26050377","1033","","","Level 0","1"
"at:41:31348:0:2","Heiligenkreuz im Lafnitztal Güssinger Str. Nord","47.00535385","16.26026123","1033","","","Level 0","2"
"at:41:31349:0:1","Poppendorf im Bgld Abzw. Wallendorf","46.99270240","16.23909692","1033","","","Level 0","1"
"at:41:31349:0:2","Poppendorf im Bgld Abzw. Wallendorf","46.99259211","16.23973472","1033","","","Level 0","2"
"at:41:31350:0:1","Mattersburg Volksschule","47.73831097","16.39773940","1046","","","Level 0","1"
"at:41:31351:0:1","Mogersdorf Hauptplatz","46.94770886","16.23011377","1038","","","Level 0","1"
"at:41:31351:0:2","Mogersdorf Hauptplatz","46.94751262","16.22948495","1038","","","Level 0","2"
"at:41:31352:0:1","Walbersdorf Bahnstraße","47.73690332","16.41681063","1046","","","Level 0","1"
"at:41:31352:0:2","Walbersdorf Bahnstraße","47.73679457","16.41657707","1046","","","Level 0","2"
"at:41:31353:0:1","Walbersdorf Friedhof","47.74474459","16.42241612","1046","","","Level 0","1"
"at:41:31353:0:2","Walbersdorf Friedhof","47.74601913","16.42381749","1046","","","Level 0","2"
"at:41:31354:0:1","Weichselbaum im Bgld Abzw. Maria Bild","46.94114056","16.18400324","1038","","","Level 0","1"
