url,title,location,raw_size,rooms,price_raw,size_m2,price_eur,osm_id,lat,lon
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/wohlfuehlen-pur-wohnung-mit-balkon-und-gruenblick-1404634943/,Wohlfühlen pur - Wohnung mit Balkon und Grünblick,"1220 Wien, 22. Bezirk, Donaustadt",55,3,"€ 1.266,55",55.0,1266.55,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/weihnachtsaktion-1-monat-hauptmietzinsfrei-400m-zur-u3-erstbezug-mahue-ums-eck-suedausrichtung-hochwertig-ausstattung-1120894266/,Weihnachtsaktion! 1. Monat Hauptmietzinsfrei - 400m zur U3 - Erstbezug - Mahü ums Eck - Südausrichtung - hochwertig Ausstattung,"1070 Wien, 07. Bezirk, Neubau",93,3,€ 2.399,93.0,2399.0,121143147,48.2051745,16.3475106
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gemeindewohnung-in-wien-22-hirschstetten-ab-5-personen-1877260540/,"Gemeindewohnung in Wien 22, Hirschstetten, ab 5 Personen","1220 Wien, 22. Bezirk, Donaustadt",101,5,€ 810,101.0,810.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/2-zimmer-wohnung-mit-balkon-dan-kueche-50-m-3-stock-mit-lift-akh-naehe-1451226399/,"2-Zimmer-Wohnung mit Balkon & DAN-Küche - 50 m², 3. Stock mit Lift (AKH-Nähe!)","1170 Wien, 17. Bezirk, Hernals, Frauengasse",49,2,€ 913,49.0,913.0,4986580,48.2146984,16.3290484
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/moderne-sonnige-2-5-zi-wohnung-in-ruhiger-zentraler-lage-neben-u-bahn-1445502923/,"moderne & sonnige 2,5 Zi-Wohnung in ruhiger, zentraler Lage Neben U-Bahn","1200 Wien, 20. Bezirk, Brigittenau, Allerheiligengasse",55,2,€ 950,55.0,950.0,8092389,48.2373766,16.3830105
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/altbauwohnung-1635046933/,Altbauwohnung,"1210 Wien, 21. Bezirk, Floridsdorf",31,1,€ 420,31.0,420.0,1991437,48.2798151,16.4121346
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/120-meter-zur-u1-oberlaa-sonnige-barrierefreie-suedseitige-wohnung-mit-top-u1-anbindung-inkl-kueche-1159169955/,"120 Meter zur U1 Oberlaa- Sonnige, barrierefreie südseitige Wohnung mit Top U1 Anbindung- inkl. Küche","1100 Wien, 10. Bezirk, Favoriten",52,1,€ 1.199,52.0,1199.0,1991436,48.1529937,16.3828218
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-in-modernen-neubau-mit-freiflaechen-1326665235/,ERSTBEZUG in modernen NEUBAU mit FREIFLÄCHEN!,"1100 Wien, 10. Bezirk, Favoriten, Troststraße 81",59,3,"€ 1.422,04",59.0,1422.04,2501029892,48.1702815,16.3621585
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-in-modernen-neubau-mit-freiflaechen-1519148241/,ERSTBEZUG in modernen NEUBAU mit FREIFLÄCHEN!,"1100 Wien, 10. Bezirk, Favoriten, Troststraße 81",51,2,"€ 1.236,06",51.0,1236.06,2501029892,48.1702815,16.3621585
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-in-modernen-neubau-mit-freiflaechen-1908283160/,ERSTBEZUG in modernen NEUBAU mit FREIFLÄCHEN!,"1100 Wien, 10. Bezirk, Favoriten, Troststraße 81",42,2,"€ 1.000,95",42.0,1000.95,2501029892,48.1702815,16.3621585
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/wohnen-mit-stil-und-komfort-ihr-neues-zuhause-in-simmering-911420559/,Wohnen mit Stil und Komfort - Ihr neues Zuhause in Simmering!,"1110 Wien, 11. Bezirk, Simmering, Kobelgasse",109,4,"€ 2.251,70",109.0,2251.7,821414760,48.1697236,16.4221196
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/wohnen-mit-stil-und-komfort-ihr-neues-zuhause-in-simmering-1741160023/,Wohnen mit Stil und Komfort - Ihr neues Zuhause in Simmering!,"1110 Wien, 11. Bezirk, Simmering, Kobelgasse",52,2,"€ 992,20",52.0,992.2,821414760,48.1697236,16.4221196
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/maisonette-4-zimmer-wohnung-dachterrasse-mit-wienblick-in-dornbach-2047281659/,Maisonette 4-Zimmer Wohnung Dachterrasse mit Wienblick in Dornbach,"1170 Wien, 17. Bezirk, Hernals",112,4,€ 1.960,112.0,1960.0,1991438,48.2352741,16.2840950
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/3-belvedere-prachtvolle-dg-wohnung-mit-blick-auf-wien-in-einem-alten-herrenhaus-1804145464/,3.Belvedere/Prachtvolle DG Wohnung mit Blick auf Wien in einem alten Herrenhaus.,"1030 Wien, 03. Bezirk, Landstraße",129,3,€ 2.995,129.0,2995.0,1991416,48.1936436,16.3962862
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/provisionsfrei-erstbezug-absolute-ruhelage-1868440068/,PROVISIONSFREI - ERSTBEZUG - ABSOLUTE RUHELAGE,"1220 Wien, 22. Bezirk, Donaustadt",106,4,€ 2.200,106.0,2200.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/grosszuegige-3-zimmer-wohnung-im-41-stock-inkl-atemberaubendem-blick-auf-die-donau-und-den-kahlenberg-1355859270/,Großzügige 3 Zimmer Wohnung im 41.Stock inkl. atemberaubendem Blick auf die Donau und den Kahlenberg!,"1220 Wien, 22. Bezirk, Donaustadt",117,3,"€ 3.947,85",117.0,3947.85,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/helle-topsanierte-wohnung-im-gruenen-unbefristet-sofort-verfuegbar-1546479178/,Helle topsanierte Wohnung im Grünen unbefristet sofort verfügbar,"1170 Wien, 17. Bezirk, Hernals, Promenadegasse 31",69,2,"€ 1.400,53",69.0,1400.53,2445965851,48.2310909,16.2909346
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/sonnige-1-5-zimmer-wohnung-erstbezug-in-den-dc-flats-zu-mieten-in-1220-wien-1758084869/,"Sonnige 1,5 Zimmer-Wohnung - Erstbezug in den DC Flats - zu mieten in 1220 Wien","1220 Wien, 22. Bezirk, Donaustadt",45,1,€ 1.090,45.0,1090.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-in-modernen-neubau-mit-freiflaechen-1116368004/,ERSTBEZUG in modernen NEUBAU mit FREIFLÄCHEN!,"1100 Wien, 10. Bezirk, Favoriten, Troststraße 81",65,3,"€ 1.646,41",65.0,1646.41,2501029892,48.1702815,16.3621585
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/traumblick-ueber-wien-belview-tower-mit-gym-wellness-lounge-2-zimmer-balkon-16-stock-u-bahn-1994331816/,"Traumblick über Wien, Belview Tower mit Gym, Wellness & Lounge, 2 Zimmer + Balkon, 16. Stock, U-Bahn","1100 Wien, 10. Bezirk, Favoriten, Karl-Popper-Straße 5",44,2,€ 1.845,44.0,1845.0,10139498693,48.1833638,16.3813114
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/bestlage-innere-stadt-wenige-schritte-zur-oper-u1-u2-u4-anbindung-helle-3-zimmer-bei-kaertner-str-1517268704/,"Bestlage Innere Stadt, wenige Schritte zur Oper, U1/U2/U4 Anbindung, helle 3 Zimmer bei Kärtner Str.","1010 Wien, 01. Bezirk, Innere Stadt, Krugerstraße 10",85,2,€ 1.995,85.0,1995.0,478843237,48.2037919,16.3716668
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-erstbezug-moderne-2-zimmer-wohnung-mit-balkon-im-4-og-mollardgasse-50-1665918521/,++NEU++ Erstbezug: Moderne 2-Zimmer-Wohnung mit Balkon im 4. OG (Mollardgasse 50),"1060 Wien, 06. Bezirk, Mariahilf, Mollardgasse 50",53,2,€ 1.625,53.0,1625.0,702141854,48.1899094,16.3460825
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/-superprojekt-ueber-den-baumwipfeln-top-46-4-zimmer-mit-ueberdachtem-balkon-17-5-m-1769840703/,"*Superprojekt: ''Über den Baumwipfeln"" TOP 46 - 4 Zimmer mit ÜBERDACHTEM BALKON (17,5 m²)","1100 Wien, 10. Bezirk, Favoriten",101,4,€ 2.185,101.0,2185.0,1991436,48.1529937,16.3828218
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/erstbezug-in-modernen-neubau-mit-freiflaechen-2078287658/,ERSTBEZUG in modernen NEUBAU mit FREIFLÄCHEN!,"1100 Wien, 10. Bezirk, Favoriten, Troststraße 81",42,2,"€ 955,01",42.0,955.01,2501029892,48.1702815,16.3621585
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/grosszuegige-2-zimmer-wohnung-mit-loggia-in-hochwertigem-neubauprojekt-naehe-augarten-u-bahn-ab-sofort-925534395/,Großzügige 2 Zimmer Wohnung mit Loggia in hochwertigem Neubauprojekt ~ nähe Augarten & U-Bahn - ab sofort,"1020 Wien, 02. Bezirk, Leopoldstadt, Pazmanitengasse",67,2,€ 1.779,67.0,1779.0,158798821,48.2211085,16.3847558
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-in-den-dc-flats-smarte-1-zimmer-wohnung-zu-mieten-in-1220-wien-1905890949/,Erstbezug in den DC Flats - Smarte 1-Zimmer-Wohnung - zu mieten in 1220 Wien,"1220 Wien, 22. Bezirk, Donaustadt",45,1,€ 1.210,45.0,1210.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/kolo-35-tolle-2-zimmer-wohnung-mit-terrasse-beim-fac-platz-nahe-s-bahn-jedlersdorf-denglerpark-und-scn-1361127843/,"Kolo 35 - Tolle 2-Zimmer Wohnung mit Terrasse beim FAC-Platz nahe S-Bahn Jedlersdorf, Denglerpark und SCN!","1210 Wien, 21. Bezirk, Floridsdorf, Koloniestraße 35",59,2,€ 1.139,59.0,1139.0,9573057951,48.2690855,16.3939742
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/kolo-35-klimatisierte-dachgeschoss-wohnung-mit-2-terrassen-nahe-scn-denglerpark-und-prager-strasse-ab-sofort-1029358842/,"Kolo 35 - Klimatisierte Dachgeschoss-Wohnung mit 2 Terrassen nahe SCN, Denglerpark und Prager Straße! - Ab sofort!","1210 Wien, 21. Bezirk, Floridsdorf, Koloniestraße 35",52,2,"€ 997,01",52.0,997.01,9573057951,48.2690855,16.3939742
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-2-zimmer-wohnung-in-zentraler-lage-beim-fac-platz-nur-wenige-minuten-von-der-s-bahnstation-jedlersdorf-entfernt-1114922489/,"Moderne 2-Zimmer-Wohnung in zentraler Lage beim FAC-Platz, nur wenige Minuten von der S-Bahnstation Jedlersdorf entfernt","1210 Wien, 21. Bezirk, Floridsdorf, Koloniestraße 35",59,2,€ 1.139,59.0,1139.0,9573057951,48.2690855,16.3939742
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-2-zimmer-wohnung-in-zentraler-lage-beim-fac-platz-nur-wenige-minuten-von-der-s-bahnstation-jedlersdorf-entfernt-1879283598/,"Moderne 2-Zimmer-Wohnung in zentraler Lage beim FAC-Platz, nur wenige Minuten von der S-Bahnstation Jedlersdorf entfernt","1210 Wien, 21. Bezirk, Floridsdorf, Koloniestraße 35",52,2,€ 997,52.0,997.0,9573057951,48.2690855,16.3939742
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/urbanes-wohnglueck-3-zimmer-wohnung-am-neubauguertel-1080763749/,Urbanes Wohnglück - 3-Zimmer Wohnung am Neubaugürtel,"1070 Wien, 07. Bezirk, Neubau",53,2,€ 1.500,53.0,1500.0,121143147,48.2051745,16.3475106
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/doktor-heinrich-maier-strasse-i-garten-i-terrasse-i-2-balkone-i-4-zimmer-2029100287/,Doktor-Heinrich-Maier-Straße I Garten I Terrasse I 2 Balkone I 4 Zimmer,"1180 Wien, 18. Bezirk, Währing",117,4,"€ 2.452,20",117.0,2452.2,1990600,48.2341106,16.3216081
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/blueground-id467-favoriten-1435370754/,"Blueground ID467,Favoriten","1100 Wien, 10. Bezirk, Favoriten, Gudrunstraße 120",42,2,€ 1.425,42.0,1425.0,2366811022,48.1780653,16.3777135
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-erstbezug-neubau-3-zimmer-wohnung-mit-balkon-im-2-og-in-der-mollardgasse-50-1991725992/,++ERSTBEZUG++ Neubau 3-Zimmer-Wohnung mit Balkon im 2. OG in der Mollardgasse 50,"1060 Wien, 06. Bezirk, Mariahilf, Mollardgasse 50",71,3,€ 2.025,71.0,2025.0,702141854,48.1899094,16.3460825
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/neubau-naehe-uno-city-familienwohnung-mit-lichtdurchfluteten-panoramafenster-1006505498/,"Neubau Nähe ""UNO City"" - Familienwohnung mit lichtdurchfluteten Panoramafenster","1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße",114,4,"€ 3.406,87",114.0,3406.87,750651767,48.2614632,16.4519392
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/2-zi-erstbezug-mit-loggia-rooftop-pool-tower-homes-1988258218/,2-Zi.-Erstbezug mit Loggia & Rooftop Pool | TOWER HOMES,"1220 Wien, 22. Bezirk, Donaustadt",44,2,€ 999,44.0,999.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/tower-homes-erstklassige-ausstattung-rooftop-wellness-1996362561/,TOWER HOMES - Erstklassige Ausstattung & Rooftop Wellness,"1220 Wien, 22. Bezirk, Donaustadt",43,2,€ 1.049,43.0,1049.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/modernes-wohnen-mit-pool-sauna-tower-homes-997578456/,Modernes Wohnen mit Pool & Sauna - TOWER HOMES,"1220 Wien, 22. Bezirk, Donaustadt",44,2,€ 999,44.0,999.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/modernes-wohnen-mit-pool-sauna-tower-homes-1320875521/,Modernes Wohnen mit Pool & Sauna - TOWER HOMES,"1220 Wien, 22. Bezirk, Donaustadt",44,2,€ 1.049,44.0,1049.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/exklusive-2-zi-wohnung-mit-loggia-sauna-bei-der-u1-1300139646/,Exklusive 2-Zi.-Wohnung mit Loggia & Sauna bei der U1,"1220 Wien, 22. Bezirk, Donaustadt",43,2,€ 1.030,43.0,1030.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/muellnergasse-repraesentativer-8-zimmer-altbau-mit-zwei-eingaengen-und-garage-2074805186/,Müllnergasse - repräsentativer 8 Zimmer Altbau mit zwei Eingängen und Garage,"1090 Wien, 09. Bezirk, Alsergrund",215,8,"€ 4.315,61",215.0,4315.61,5845944,48.2250730,16.3583976
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/komfortabel-teilmoebliert-bestens-gelegen-2-zimmer-naehe-schloss-schoenbrunn-1634453594/,"Komfortabel, teilmöbliert & bestens gelegen - 2 Zimmer nähe Schloss Schönbrunn","1130 Wien, 13. Bezirk, Hietzing, Lainzer Straße",61,2,€ 1.785,61.0,1785.0,272392065,48.1764737,16.2838718
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/orea-charmante-2-zimmer-wohnung-naehe-u6-smart-besichtigen-online-anmieten-1273857539/,orea | Charmante 2-Zimmer-Wohnung nähe U6 | Smart besichtigen · Online anmieten,"1160 Wien, 16. Bezirk, Ottakring, Neulerchenfelder Straße",55,2,€ 949,55.0,949.0,60640433,48.2127158,16.3270397
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/aktion-erster-monat-mietfrei-moderne-paerchenwohnung-mit-terrasse-972994318/,AKTION - Erster Monat Mietfrei! Moderne Pärchenwohnung mit Terrasse!,"1110 Wien, 11. Bezirk, Simmering",49,2,"€ 920,30",49.0,920.3,1991442,48.1631087,16.4580128
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/wohnung-nahe-schloss-hetzendorf-ideal-geschnitten-1436322078/,Wohnung nahe Schloss Hetzendorf - ideal geschnitten,"1120 Wien, 12. Bezirk, Meidling, Hetzendorfer Straße 67",71,3,€ 1.350,71.0,1350.0,254695508,48.1661279,16.3121961
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/rent-from-1-month-all-incl-luxury-living-full-furnished-apartment-designerkitchen-1878179709/,Rent from 1 month all incl.! Luxury Living! full furnished apartment! Designerkitchen!!,"1220 Wien, 22. Bezirk, Donaustadt",72,2,"€ 1.962,17",72.0,1962.17,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/topsanierte-4-zimmer-stilaltbauwohnung-sehr-hell-154m-ca-4m-raumhoehe-luftwaermepumpe-1657371881/,Topsanierte 4-Zimmer Stilaltbauwohnung | sehr hell | 154m² | ca. 4m Raumhöhe | Luftwärmepumpe,"1040 Wien, 04. Bezirk, Wieden",154,4,"€ 2.378,73",154.0,2378.73,1991443,48.1923144,16.3713671
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-stilvolle-2-zimmer-wohnung-mitten-im-herzen-der-stadt-1-3-1359927901/,++NEU++ Stilvolle 2-Zimmer-Wohnung mitten im Herzen der Stadt (1/3),"1060 Wien, 06. Bezirk, Mariahilf",62,2,"€ 1.374,99",62.0,1374.99,5836516,48.1954752,16.3470234
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-extraordinary-3-room-apartment-in-the-heart-of-the-city-1-23-1447038632/,++NEU++ extraordinary 3-room-apartment in the Heart of the City (1/23),"1060 Wien, 06. Bezirk, Mariahilf",81,3,"€ 2.624,97",81.0,2624.97,5836516,48.1954752,16.3470234
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/vic-moeblierte-3-zimmer-fernblick-1835490856/,VIC möblierte 3 Zimmer Fernblick,"1220 Wien, 22. Bezirk, Donaustadt, Leonard-Bernstein-Straße",96,3,"€ 1.984,82",96.0,1984.82,9807243,48.2367915,16.4171769
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/smarte-1-5-zimmer-wohnung-erstbezug-in-den-dc-flats-zu-mieten-in-1220-wien-1844732530/,"Smarte 1,5 Zimmer-Wohnung - Erstbezug in den DC Flats - zu mieten in 1220 Wien","1220 Wien, 22. Bezirk, Donaustadt",45,1,€ 995,45.0,995.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ideale-1-5-zi-wohnung-mit-loggia-bei-der-u1-1697225282/,"Ideale 1,5-Zi.-Wohnung mit Loggia bei der U1!","1220 Wien, 22. Bezirk, Donaustadt",38,1,€ 1.045,38.0,1045.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/tower-homes-exklusiver-erstbezug-bei-der-u1-kagran-1827826171/,"TOWER HOMES - Exklusiver Erstbezug bei der U1 ""Kagran""","1220 Wien, 22. Bezirk, Donaustadt",43,2,€ 1.045,43.0,1045.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/urbanes-wohnen-mit-rooftop-pool-spa-skylineblick-tower-homes-1613977347/,"Urbanes Wohnen mit Rooftop Pool, Spa & Skylineblick - TOWER HOMES","1220 Wien, 22. Bezirk, Donaustadt",43,2,€ 1.050,43.0,1050.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/wohnen-mit-skyline-flair-rooftop-pool-fitness-bei-der-u1-1482125370/,Wohnen mit Skyline-Flair - Rooftop Pool & Fitness bei der U1,"1220 Wien, 22. Bezirk, Donaustadt",44,2,€ 1.020,44.0,1020.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/the-fave-wohntraum-mit-grosszuegiger-freiflaeche-im-gruenen-1126907360/,THE FAVE: Wohntraum mit großzügiger Freifläche im Grünen!,"1100 Wien, 10. Bezirk, Favoriten, Laaer Wald",43,1,€ 879,43.0,879.0,8664130,48.1667096,16.3997821
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/grosszuegige-3-zimmer-wohnung-nahe-dem-laaer-wald-1266293121/,Großzügige 3-Zimmer-Wohnung nahe dem Laaer Wald!,"1100 Wien, 10. Bezirk, Favoriten, Laaer Wald",66,3,€ 1.499,66.0,1499.0,8664130,48.1667096,16.3997821
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/nachhaltig-wohnen-the-fave-am-laaer-wald-1268629924/,Nachhaltig Wohnen: THE FAVE am Laaer Wald!,"1100 Wien, 10. Bezirk, Favoriten, Laaer Wald",57,2,€ 1.099,57.0,1099.0,8664130,48.1667096,16.3997821
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/the-metropolitan-moderne-2-zimmer-wohnung-mit-balkon-im-8-og-ab-01-01-2026-verfuegbar-1797663095/,THE METROPOLITAN - Moderne 2-Zimmer-Wohnung mit Balkon im 8.OG - ab 01.01.2026 verfügbar,"1100 Wien, 10. Bezirk, Favoriten",45,2,€ 990,45.0,990.0,1991436,48.1529937,16.3828218
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/ruhige-sanierte-2-zimmer-wohnung-traumlage-zwischen-augarten-und-donaukanal-gute-anbindung-1100924546/,"Ruhige sanierte 2 Zimmer Wohnung, Traumlage zwischen Augarten und Donaukanal, gute Anbindung","1020 Wien, 02. Bezirk, Leopoldstadt, Untere Augartenstraße 19",45,2,€ 1.325,45.0,1325.0,124064273,48.2211863,16.3730536
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/2-zimmer-wohnung-mit-loggia-erstbezug-in-niedrigenergiehaus-in-1110-wien-zu-mieten-1456832804/,2-Zimmer-Wohnung mit Loggia - Erstbezug in Niedrigenergiehaus - in 1110 Wien zu mieten,"1110 Wien, 11. Bezirk, Simmering",44,2,€ 995,44.0,995.0,1991442,48.1631087,16.4580128
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/sonnige-1-5-zimmer-wohnung-erstbezug-in-den-dc-flats-zu-mieten-in-1220-wien-1454616050/,"Sonnige 1,5 Zimmer-Wohnung - Erstbezug in den DC Flats - zu mieten in 1220 Wien","1220 Wien, 22. Bezirk, Donaustadt",46,2,€ 1.110,46.0,1110.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/wohnen-ueber-den-daechern-wiens-tower-homes-1659293257/,Wohnen über den Dächern Wiens - TOWER HOMES,"1220 Wien, 22. Bezirk, Donaustadt",69,3,€ 1.695,69.0,1695.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/wohnen-mit-skyline-flair-rooftop-pool-fitness-bei-der-u1-1413858369/,Wohnen mit Skyline-Flair - Rooftop Pool & Fitness bei der U1,"1220 Wien, 22. Bezirk, Donaustadt",69,3,€ 1.695,69.0,1695.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/stylisches-studio-mit-balkon-wintergarten-1280600418/,Stylisches Studio mit Balkon & Wintergarten,"1190 Wien, 19. Bezirk, Döbling",65,1,€ 1.890,65.0,1890.0,1991435,48.2612506,16.3284710
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/3-zimmerwohnung-befristet-auf-10-jahren-im-erstbezug-nach-generalsanierung-3-room-apt-lim-for-10-y-rent-first-occup-after-complete-renov-1786242592/,"3-Zimmerwohnung befristet auf 10 Jahren im Erstbezug nach Generalsanierung // 3-room apt, lim. for 10 y rent, first occup. after complete renov. //","1190 Wien, 19. Bezirk, Döbling",68,3,"€ 1.598,16",68.0,1598.16,1991435,48.2612506,16.3284710
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/vienna-living-2-0-wo-innovation-zuhause-ist-dc-flats-erstbezug-900493524/,Vienna Living 2.0 - Wo Innovation Zuhause ist: DC-FLATS! ERSTBEZUG!,"1220 Wien, 22. Bezirk, Donaustadt",46,2,€ 990,46.0,990.0,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/dc-flats-zwischen-citylights-und-sternenhimmel-erstbezug-1311034116/,DC Flats - Zwischen Citylights und Sternenhimmel - Erstbezug,"1220 Wien, 22. Bezirk, Donaustadt",46,2,"€ 910,01",46.0,910.01,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/modern-smart-exklusiv-ihr-neues-zuhause-in-den-dc-flats-1649496250/,Modern. Smart. Exklusiv. - Ihr neues Zuhause in den DC Flats!,"1220 Wien, 22. Bezirk, Donaustadt",46,2,"€ 910,01",46.0,910.01,1991434,48.2143607,16.4860715
https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/modern-elegant-zentral-wohnen-auf-internationalem-niveau-in-den-dc-flats-1394710709/,Modern. Elegant. Zentral. - Wohnen auf internationalem Niveau in den DC-FLATS!,"1220 Wien, 22. Bezirk, Donaustadt",45,2,€ 1.090,45.0,1090.0,1991434,48.2143607,16.4860715
